campaign_id,date,day_of_week,platform,objective,daily_budget,bid_strategy,audience_size,geo_regions,age_range_width,interests_count,lookalike_used,retargeting,creative_count,video_creative,creative_age_days,spend,impressions,clicks,ctr,cpc,conversions,cvr,revenue,roas,cpa,cpm,landing_page_score,relevance_score
CAMP_00277,2026-01-09,4,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2296.48,358474,12883,3.5941,0.18,26.42,0.205,1441.51,0.6277,86.94,6.41,9.46,7.45
CAMP_00277,2026-01-10,5,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,1934.87,213746,9627,4.5041,0.2,21.56,0.224,498.47,0.2576,89.74,9.05,6.34,5.01
CAMP_00277,2026-01-11,6,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2638.56,254671,20170,7.9202,0.13,85.16,0.4222,3894.33,1.4759,30.98,10.36,8.74,8.15
CAMP_00277,2026-01-12,0,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2107.0,437585,17620,4.0268,0.12,49.16,0.279,2042.05,0.9692,42.86,4.82,7.38,5.6
CAMP_00277,2026-01-13,1,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,1778.93,136000,7200,5.2943,0.25,26.65,0.3701,681.6,0.3832,66.75,13.08,6.82,7.9
CAMP_00277,2026-01-14,2,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2254.45,195845,9647,4.926,0.23,23.88,0.2476,3000.47,1.3309,94.4,11.51,9.58,9.85
CAMP_00277,2026-01-15,3,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2050.13,240577,13755,5.7175,0.15,55.65,0.4046,4030.57,1.966,36.84,8.52,8.35,8.27
CAMP_00277,2026-01-16,4,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,1975.09,143531,7191,5.0107,0.27,16.33,0.2271,277.05,0.1403,120.94,13.76,7.11,4.55
CAMP_00277,2026-01-17,5,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2617.45,215634,10841,5.0277,0.24,30.4,0.2804,1027.46,0.3925,86.09,12.14,8.52,8.85
CAMP_00277,2026-01-18,6,google,awareness,2500,cost_cap,143793,2,40,3,0,0,3,1,32,2723.03,494643,16027,3.2403,0.17,63.54,0.3965,2010.21,0.7382,42.85,5.51,6.73,8.76
CAMP_00278,2025-12-20,5,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,204.68,13403,321,2.3972,0.64,7.76,2.4148,199.38,0.9741,26.38,15.27,7.65,6.29
CAMP_00278,2025-12-21,6,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,256.42,18001,283,1.5736,0.91,3.69,1.3041,117.63,0.4588,69.41,14.24,9.77,6.47
CAMP_00278,2025-12-22,0,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,188.22,9076,114,1.2605,1.65,2.2,1.9245,345.12,1.8336,85.49,20.74,6.88,9.16
CAMP_00278,2025-12-23,1,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,198.17,22099,512,2.3179,0.39,11.6,2.2636,623.92,3.1483,17.09,8.97,7.83,4.85
CAMP_00278,2025-12-24,2,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,244.98,14087,359,2.5489,0.68,4.31,1.1996,84.38,0.3444,56.87,17.39,8.81,9.04
CAMP_00278,2025-12-25,3,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,216.36,17044,342,2.0076,0.63,3.25,0.9484,136.92,0.6328,66.67,12.69,9.13,8.64
CAMP_00278,2025-12-26,4,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,233.83,22522,220,0.9789,1.06,0.66,0.3014,26.59,0.1137,351.89,10.38,9.73,4.22
CAMP_00278,2025-12-27,5,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,222.22,17914,282,1.5772,0.79,6.4,2.2634,476.23,2.1431,34.75,12.4,6.03,7.63
CAMP_00278,2025-12-28,6,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,267.63,13522,350,2.5923,0.76,8.31,2.37,1065.35,3.9807,32.21,19.79,6.03,9.12
CAMP_00278,2025-12-29,0,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,212.6,19556,462,2.3673,0.46,9.92,2.1428,583.26,2.7435,21.43,10.87,5.27,8.03
CAMP_00278,2025-12-30,1,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,217.27,13560,358,2.6471,0.61,3.37,0.9402,169.36,0.7795,64.38,16.02,8.77,9.47
CAMP_00278,2025-12-31,2,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,216.52,12769,210,1.649,1.03,2.63,1.2476,480.3,2.2183,82.42,16.96,8.79,4.29
CAMP_00278,2026-01-01,3,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,217.36,14156,321,2.2695,0.68,4.44,1.383,102.92,0.4735,48.92,15.35,9.95,7.85
CAMP_00278,2026-01-02,4,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,175.56,9241,247,2.6734,0.71,4.95,2.0019,499.0,2.8424,35.49,19.0,9.64,4.53
CAMP_00278,2026-01-03,5,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,252.98,11765,297,2.5299,0.85,2.09,0.7031,47.75,0.1887,120.88,21.5,8.8,8.06
CAMP_00278,2026-01-04,6,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,266.1,34780,698,2.0095,0.38,13.14,1.8801,370.19,1.3911,20.25,7.65,5.53,6.94
CAMP_00278,2026-01-05,0,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,215.54,21451,377,1.7593,0.57,6.32,1.6753,219.12,1.0166,34.09,10.05,5.22,7.0
CAMP_00278,2026-01-06,1,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,227.33,20425,575,2.82,0.39,1.79,0.3112,264.09,1.1617,126.82,11.13,6.8,8.14
CAMP_00278,2026-01-07,2,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,208.7,18924,296,1.5691,0.7,3.34,1.1262,316.11,1.5147,62.41,11.03,6.76,7.88
CAMP_00278,2026-01-08,3,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,188.67,13341,175,1.3188,1.07,1.94,1.1011,321.75,1.7053,97.39,14.14,8.2,5.81
CAMP_00278,2026-01-09,4,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,203.69,18199,191,1.0526,1.06,4.44,2.3181,127.26,0.6248,45.87,11.19,5.33,6.86
CAMP_00278,2026-01-10,5,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,247.66,15798,359,2.277,0.69,4.72,1.3122,605.21,2.4438,52.46,15.68,9.58,6.51
CAMP_00278,2026-01-11,6,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,214.57,15578,274,1.7616,0.78,2.16,0.7861,191.93,0.8945,99.46,13.77,9.67,7.25
CAMP_00278,2026-01-12,0,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,248.56,23882,680,2.8479,0.37,3.69,0.5422,63.67,0.2562,67.4,10.41,6.31,7.03
CAMP_00278,2026-01-13,1,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,228.17,12238,99,0.8155,2.29,1.53,1.536,84.58,0.3707,148.85,18.64,5.27,8.17
CAMP_00278,2026-01-14,2,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,199.71,10381,139,1.3444,1.43,1.49,1.0651,133.49,0.6684,134.34,19.24,9.96,7.04
CAMP_00278,2026-01-15,3,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,219.66,12550,130,1.0416,1.68,1.74,1.3297,200.28,0.9118,126.36,17.5,6.86,7.64
CAMP_00278,2026-01-16,4,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,238.35,11729,89,0.7656,2.65,1.66,1.8519,80.97,0.3397,143.33,20.32,6.44,4.04
CAMP_00278,2026-01-17,5,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,222.48,15052,418,2.7818,0.53,2.58,0.6162,286.98,1.2899,86.23,14.78,6.81,4.04
CAMP_00278,2026-01-18,6,meta,traffic,250,bid_cap,14091369,6,10,6,0,1,7,1,33,262.72,20417,540,2.6492,0.49,3.93,0.7272,99.39,0.3783,66.79,12.87,8.87,8.66
CAMP_00279,2025-12-20,5,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,527.81,24792,441,1.7811,1.2,61.49,13.9238,6512.79,12.3393,8.58,21.29,9.45,4.49
CAMP_00279,2025-12-21,6,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,514.14,29578,725,2.4515,0.71,89.52,12.3461,1691.59,3.2902,5.74,17.38,6.55,5.3
CAMP_00279,2025-12-22,0,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,491.28,55645,1532,2.7542,0.32,120.83,7.8841,7322.77,14.9056,4.07,8.83,8.64,6.48
CAMP_00279,2025-12-23,1,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,372.96,27111,756,2.7921,0.49,13.65,1.8033,1268.04,3.3999,27.32,13.76,5.73,6.73
CAMP_00279,2025-12-24,2,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,424.99,52227,505,0.9678,0.84,26.18,5.1803,755.69,1.7781,16.23,8.14,7.23,5.12
CAMP_00279,2025-12-25,3,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,427.27,22560,471,2.0898,0.91,13.64,2.8924,1295.22,3.0314,31.33,18.94,5.74,4.65
CAMP_00279,2025-12-26,4,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,487.64,49634,400,0.807,1.22,12.74,3.1809,1230.54,2.5235,38.27,9.82,9.95,9.04
CAMP_00279,2025-12-27,5,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,471.27,26502,550,2.078,0.86,28.79,5.2276,1947.78,4.133,16.37,17.78,8.99,8.72
CAMP_00279,2025-12-28,6,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,426.87,30548,327,1.0725,1.3,40.5,12.3614,697.13,1.6331,10.54,13.97,7.56,4.25
CAMP_00279,2025-12-29,0,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,432.76,54975,1038,1.8886,0.42,145.69,14.0323,14792.25,34.1812,2.97,7.87,9.85,9.78
CAMP_00279,2025-12-30,1,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,456.52,51087,1192,2.3341,0.38,160.75,13.4806,11616.88,25.4465,2.84,8.94,8.31,6.86
CAMP_00279,2025-12-31,2,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,440.3,47201,1096,2.3231,0.4,117.73,10.7369,7192.71,16.336,3.74,9.33,9.06,9.93
CAMP_00279,2026-01-01,3,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,403.07,20586,292,1.4199,1.38,11.71,4.0078,2183.38,5.4168,34.41,19.58,5.36,5.86
CAMP_00279,2026-01-02,4,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,451.18,56738,526,0.9273,0.86,50.88,9.6704,3005.62,6.6617,8.87,7.95,9.49,7.06
CAMP_00279,2026-01-03,5,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,502.69,29196,705,2.4169,0.71,89.83,12.7309,13729.0,27.3111,5.6,17.22,9.07,9.67
CAMP_00279,2026-01-04,6,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,502.57,38826,419,1.081,1.2,62.77,14.9547,1671.26,3.3254,8.01,12.94,9.09,6.88
CAMP_00279,2026-01-05,0,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,365.98,19179,339,1.768,1.08,21.32,6.2871,447.91,1.2239,17.17,19.08,9.92,8.54
CAMP_00279,2026-01-06,1,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,384.17,31489,262,0.835,1.46,32.91,12.5186,477.65,1.2433,11.67,12.2,8.62,7.57
CAMP_00279,2026-01-07,2,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,381.42,36096,299,0.8285,1.28,18.84,6.3001,1233.86,3.2349,20.24,10.57,5.89,5.03
CAMP_00279,2026-01-08,3,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,385.39,48175,845,1.7555,0.46,34.02,4.0227,2230.94,5.7887,11.33,8.0,8.64,6.45
CAMP_00279,2026-01-09,4,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,458.71,62173,518,0.8342,0.88,71.33,13.7533,1942.87,4.2355,6.43,7.38,9.22,4.31
CAMP_00279,2026-01-10,5,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,480.54,23951,266,1.1119,1.8,37.6,14.1181,6156.34,12.8114,12.78,20.06,5.74,5.51
CAMP_00279,2026-01-11,6,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,454.38,25563,627,2.4545,0.72,50.71,8.0822,1701.17,3.744,8.96,17.77,9.84,4.16
CAMP_00279,2026-01-12,0,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,490.66,36257,550,1.5192,0.89,34.71,6.3009,2391.81,4.8747,14.14,13.53,9.03,4.09
CAMP_00279,2026-01-13,1,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,448.05,26924,726,2.6976,0.62,16.28,2.2417,451.13,1.0069,27.52,16.64,5.22,9.02
CAMP_00279,2026-01-14,2,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,451.78,36255,774,2.1357,0.58,15.25,1.9691,704.92,1.5603,29.63,12.46,7.87,9.76
CAMP_00279,2026-01-15,3,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,444.07,21127,539,2.5553,0.82,74.91,13.8756,2057.17,4.6326,5.93,21.02,8.05,6.04
CAMP_00279,2026-01-16,4,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,420.67,27110,322,1.1895,1.3,31.05,9.6296,663.27,1.5767,13.55,15.52,9.87,4.72
CAMP_00279,2026-01-17,5,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,530.85,27141,452,1.6667,1.17,8.96,1.9816,588.19,1.108,59.22,19.56,6.16,7.35
CAMP_00279,2026-01-18,6,meta,conversions,500,bid_cap,349466,1,20,12,0,1,5,1,41,508.19,49660,696,1.4025,0.73,38.46,5.5224,2077.99,4.089,13.21,10.23,8.0,9.43
CAMP_00280,2025-12-20,5,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,858.92,60697,1213,1.9992,0.71,2.02,0.1664,116.69,0.1359,425.36,14.15,8.17,4.93
CAMP_00280,2025-12-21,6,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,900.21,150080,4138,2.7576,0.22,4.47,0.1079,67.82,0.0753,201.57,6.0,5.38,6.28
CAMP_00280,2025-12-22,0,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,976.6,156317,8370,5.355,0.12,39.92,0.4769,1894.53,1.9399,24.46,6.25,8.26,5.69
CAMP_00280,2025-12-23,1,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,933.16,121945,4579,3.7551,0.2,28.88,0.6306,1113.68,1.1935,32.31,7.65,5.46,4.95
CAMP_00280,2025-12-24,2,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,832.33,68925,1907,2.7678,0.44,5.63,0.2953,637.63,0.7661,147.76,12.08,5.12,8.1
CAMP_00280,2025-12-25,3,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,819.6,57142,2073,3.628,0.4,2.34,0.113,80.85,0.0987,349.78,14.34,9.37,5.9
CAMP_00280,2025-12-26,4,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,951.5,123059,2910,2.3655,0.33,18.06,0.6206,229.59,0.2413,52.67,7.73,9.1,4.19
CAMP_00280,2025-12-27,5,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,837.49,97716,3618,3.7033,0.23,5.61,0.155,213.51,0.2549,149.35,8.57,5.93,8.01
CAMP_00280,2025-12-28,6,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,908.37,135382,6986,5.1603,0.13,19.96,0.2858,2150.27,2.3672,45.5,6.71,5.25,4.79
CAMP_00280,2025-12-29,0,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,965.83,137210,5748,4.1894,0.17,22.39,0.3896,1145.68,1.1862,43.13,7.04,9.56,6.31
CAMP_00280,2025-12-30,1,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,728.36,56765,1490,2.6264,0.49,3.33,0.2236,310.23,0.4259,218.48,12.83,8.72,5.51
CAMP_00280,2025-12-31,2,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,816.76,82102,1761,2.1453,0.46,5.19,0.2947,131.83,0.1614,157.37,9.95,8.92,6.39
CAMP_00280,2026-01-01,3,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,991.58,125008,3885,3.1085,0.26,4.32,0.1112,1408.82,1.4208,229.44,7.93,9.95,4.86
CAMP_00280,2026-01-02,4,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,766.35,102463,5119,4.9961,0.15,15.69,0.3064,2680.29,3.4975,48.86,7.48,8.15,6.98
CAMP_00280,2026-01-03,5,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,1054.02,149422,4515,3.0219,0.23,24.75,0.5481,2576.65,2.4446,42.59,7.05,9.53,6.44
CAMP_00280,2026-01-04,6,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,881.95,128298,6687,5.2126,0.13,43.38,0.6487,7472.48,8.4727,20.33,6.87,6.09,8.05
CAMP_00280,2026-01-05,0,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,960.69,70468,2574,3.6535,0.37,7.7,0.299,134.17,0.1397,124.78,13.63,8.14,4.48
CAMP_00280,2026-01-06,1,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,976.42,104116,6011,5.7739,0.16,26.11,0.4343,268.6,0.2751,37.4,9.38,8.39,8.27
CAMP_00280,2026-01-07,2,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,750.79,111645,2174,1.9475,0.35,1.72,0.0791,161.77,0.2155,436.61,6.72,5.45,4.86
CAMP_00280,2026-01-08,3,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,818.84,109264,4539,4.1544,0.18,25.58,0.5636,2053.67,2.508,32.01,7.49,6.84,8.39
CAMP_00280,2026-01-09,4,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,936.65,78936,2709,3.4321,0.35,13.47,0.4973,463.69,0.495,69.53,11.87,8.89,6.47
CAMP_00280,2026-01-10,5,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,1064.61,144698,9445,6.5277,0.11,35.5,0.3758,1217.18,1.1433,29.99,7.36,8.09,4.58
CAMP_00280,2026-01-11,6,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,777.11,112529,7043,6.2597,0.11,16.26,0.2308,487.48,0.6273,47.79,6.91,9.22,4.69
CAMP_00280,2026-01-12,0,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,989.44,76433,2747,3.5942,0.36,13.49,0.4909,190.77,0.1928,73.36,12.95,5.53,7.05
CAMP_00280,2026-01-13,1,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,708.77,83806,4866,5.8063,0.15,24.67,0.507,105.26,0.1485,28.73,8.46,5.94,6.07
CAMP_00280,2026-01-14,2,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,828.72,112554,2452,2.1788,0.34,11.36,0.4633,658.52,0.7946,72.95,7.36,5.71,7.98
CAMP_00280,2026-01-15,3,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,824.81,99183,2091,2.1091,0.39,5.07,0.2422,755.92,0.9165,162.81,8.32,5.62,5.35
CAMP_00280,2026-01-16,4,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,906.44,115005,2078,1.807,0.44,9.46,0.4552,725.38,0.8003,95.82,7.88,7.13,8.96
CAMP_00280,2026-01-17,5,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,1047.38,185888,8100,4.3576,0.13,15.97,0.1972,301.63,0.288,65.57,5.63,6.6,7.96
CAMP_00280,2026-01-18,6,google,awareness,1000,lowest_cost,237243,2,40,13,1,0,4,0,19,924.82,95648,5060,5.2906,0.18,19.65,0.3883,1066.18,1.1529,47.06,9.67,7.73,7.68
CAMP_00281,2025-12-20,5,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,804.01,55011,728,1.3243,1.1,35.91,4.9289,6310.39,7.8487,22.39,14.62,6.66,9.22
CAMP_00281,2025-12-21,6,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,791.24,66375,1167,1.7583,0.68,115.33,9.8817,3244.09,4.1,6.86,11.92,7.57,7.0
CAMP_00281,2025-12-22,0,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,913.46,43022,823,1.9144,1.11,85.82,10.4191,3724.72,4.0776,10.64,21.23,8.23,4.64
CAMP_00281,2025-12-23,1,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,798.74,46218,740,1.602,1.08,43.19,5.8325,2279.62,2.854,18.5,17.28,6.83,5.34
CAMP_00281,2025-12-24,2,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,917.87,120213,3128,2.6021,0.29,220.98,7.0646,8948.58,9.7493,4.15,7.64,9.97,4.5
CAMP_00281,2025-12-25,3,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,794.99,106519,2257,2.1194,0.35,490.28,21.7164,40294.37,50.6852,1.62,7.46,5.01,7.57
CAMP_00281,2025-12-26,4,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,923.4,69185,1367,1.9769,0.68,286.07,20.9157,17015.36,18.4268,3.23,13.35,5.7,4.33
CAMP_00281,2025-12-27,5,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,788.98,87642,864,0.9864,0.91,176.69,20.4393,8788.21,11.1387,4.47,9.0,6.34,9.33
CAMP_00281,2025-12-28,6,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,806.17,94054,993,1.0565,0.81,88.55,8.9105,4276.75,5.305,9.1,8.57,9.91,4.66
CAMP_00281,2025-12-29,0,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,998.74,129307,2643,2.0441,0.38,192.26,7.2738,39602.37,39.6524,5.19,7.72,8.9,4.69
CAMP_00281,2025-12-30,1,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,767.72,60695,1369,2.2568,0.56,298.99,21.8279,53414.48,69.5758,2.57,12.65,9.59,9.49
CAMP_00281,2025-12-31,2,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,867.8,76106,1630,2.1422,0.53,160.48,9.843,2614.07,3.0123,5.41,11.4,6.72,6.8
CAMP_00281,2026-01-01,3,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,824.62,51744,838,1.621,0.98,74.49,8.8805,6320.71,7.665,11.07,15.94,5.06,8.75
CAMP_00281,2026-01-02,4,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,757.49,43129,317,0.7355,2.39,57.07,17.9888,3371.44,4.4508,13.27,17.56,9.52,7.94
CAMP_00281,2026-01-03,5,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,966.14,77325,2072,2.6798,0.47,420.13,20.2746,8307.49,8.5986,2.3,12.49,7.75,9.82
CAMP_00281,2026-01-04,6,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,908.31,52150,394,0.756,2.3,32.6,8.2691,1307.64,1.4396,27.86,17.42,6.1,5.83
CAMP_00281,2026-01-05,0,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,948.54,57015,1499,2.6308,0.63,79.96,5.3306,3948.38,4.1626,11.86,16.64,7.6,7.76
CAMP_00281,2026-01-06,1,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,881.09,95801,2489,2.5985,0.35,550.83,22.1271,25032.9,28.4111,1.6,9.2,8.86,9.38
CAMP_00281,2026-01-07,2,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,725.85,38316,722,1.8852,1.0,146.83,20.3269,10551.71,14.5371,4.94,18.94,7.46,6.14
CAMP_00281,2026-01-08,3,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,905.49,58616,932,1.5914,0.97,176.78,18.9503,7546.07,8.3337,5.12,15.45,9.73,9.68
CAMP_00281,2026-01-09,4,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,942.1,85353,1728,2.0255,0.54,147.93,8.5566,6693.11,7.1045,6.37,11.04,9.71,7.0
CAMP_00281,2026-01-10,5,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,1006.67,87340,1234,1.4132,0.82,250.29,20.2784,10112.3,10.0453,4.02,11.53,8.09,5.19
CAMP_00281,2026-01-11,6,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,918.36,67048,1313,1.9594,0.7,316.91,24.1224,23994.21,26.1274,2.9,13.7,6.45,7.32
CAMP_00281,2026-01-12,0,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,895.46,77566,1444,1.8623,0.62,357.48,24.7473,20934.13,23.3781,2.5,11.54,9.99,4.7
CAMP_00281,2026-01-13,1,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,979.55,46243,1091,2.3597,0.9,238.52,21.8583,68832.21,70.2692,4.11,21.18,9.18,4.35
CAMP_00281,2026-01-14,2,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,768.49,37500,851,2.2718,0.9,95.09,11.1616,3041.87,3.9583,8.08,20.49,6.96,4.14
CAMP_00281,2026-01-15,3,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,781.01,43850,1017,2.3201,0.77,165.41,16.2586,21295.37,27.2665,4.72,17.81,5.37,5.74
CAMP_00281,2026-01-16,4,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,989.21,48412,1223,2.5274,0.81,219.97,17.9777,10986.1,11.1059,4.5,20.43,9.15,8.08
CAMP_00281,2026-01-17,5,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,991.82,55891,675,1.2079,1.47,50.48,7.4775,1225.38,1.2355,19.65,17.75,9.17,9.01
CAMP_00281,2026-01-18,6,meta,lead_gen,1000,cost_cap,2184784,1,10,4,1,0,9,1,25,885.08,75227,1670,2.2202,0.53,74.08,4.4353,8411.06,9.5032,11.95,11.77,7.08,6.06
CAMP_00282,2025-12-20,5,google,traffic,50,lowest_cost,232684,8,10,0,0,1,3,1,33,48.15,3465,120,3.488,0.4,1.19,0.9814,65.93,1.3693,40.59,13.89,5.32,8.41
