date,platform,account_id,geo,currency,fx_to_usd,campaign_id,adset_id,ad_id,creative_id,audience_id,vertical,objective,funnel_stage,device,placement,bid_strategy,daily_budget,spend,spend_usd,impressions,clicks,ctr,cpm,cpc,conversions_total,leads,purchases,add_to_cart,initiate_checkout,revenue,revenue_usd,roas,video_views,video_2s_views,video_6s_views,engagements,installs,emq_score,pixel_health_score,signal_strength_score,creative_fatigue_score,budget_pacing_ratio,learning_phase,roas_alert,emq_degraded_flag,anomaly_flag,auto_resolve_applied,conv_1d_click,conv_7d_click,conv_1d_view,label_next_7d_roas,label_next_7d_conversions,predicted_ctr,predicted_cvr,predicted_roas,search_impr_share,quality_score,avg_position_est
2025-11-03,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,29.31,27.54,89.52,4345,105,0.02656,6.53,0.26,2,0,0,0,0,0.0,0.0,0.0,0,0,0,53,0,51.5,68.0,57,6,0.94,Learning,0,0,0,0,1,1,0,2.201,2,0.0238,0.02788,0.284,0.656139037874694,6.0,4.7
2025-11-04,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.04,28.66,93.13,4275,130,0.02743,6.54,0.22,3,0,0,0,0,0.0,0.0,0.0,0,0,0,29,0,56.1,68.0,55,4,1.022,Learning,0,0,0,0,2,2,0,2.468,3,0.03129,0.03601,0.236,0.5324234067617102,8.0,2.3
2025-11-05,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.05,20.79,67.56,3170,83,0.02859,6.45,0.25,2,0,0,0,0,0.0,0.0,0.0,0,0,0,16,0,57.6,68.0,63,13,0.864,Learning,0,0,0,0,1,1,0,3.259,3,0.0309,0.03931,0.245,0.7785232853761115,6.0,3.0
2025-11-06,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.84,21.25,69.06,3071,69,0.02541,6.41,0.31,3,0,0,0,0,0.0,0.0,0.0,0,0,0,32,0,56.4,68.0,53,6,0.93,Learning,1,0,0,0,2,2,0,1.85,2,0.0291,0.03089,0.0,0.5288025149664737,5.0,4.4
2025-11-07,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,27.75,30.33,98.59,4312,109,0.02433,6.67,0.28,1,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,59.0,68.0,63,11,1.093,Learning,0,1,0,1,0,0,0,2.852,1,0.02676,0.03122,0.0,0.41287935194429026,5.0,4.8
2025-11-08,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.36,23.22,75.48,3251,88,0.02425,6.65,0.26,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20,0,67.1,68.0,73,5,1.087,Stable,0,1,0,0,0,0,0,2.598,0,0.02715,0.02673,0.0,0.35396103545855884,6.0,1.2
2025-11-09,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.73,25.4,82.55,3752,93,0.02623,6.46,0.27,1,0,0,0,0,0.0,0.0,0.0,0,0,0,39,0,62.2,68.0,68,19,1.027,Stable,0,0,0,0,0,0,0,2.512,1,0.02842,0.03111,0.117,0.5380453002159963,7.0,2.2
2025-11-10,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.12,27.19,88.35,4241,99,0.0242,6.54,0.27,4,0,1,2,1,76.35,248.13,2.808,0,0,0,19,0,61.2,68.0,52,13,1.082,Stable,0,1,1,0,2,2,0,2.58,5,0.02357,0.02832,2.802,0.523625295432765,5.0,3.8
2025-11-11,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.49,18.67,60.67,2872,75,0.02375,6.77,0.25,2,0,0,0,0,0.0,0.0,0.0,0,0,0,23,0,64.5,68.0,62,9,0.83,Stable,0,1,0,1,1,1,0,3.097,2,0.02258,0.03108,0.196,0.5243102700595162,8.0,1.3
2025-11-12,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.95,19.44,63.18,3162,73,0.02459,6.71,0.27,0,0,0,0,0,0.0,0.0,0.0,0,0,0,8,0,73.3,68.0,57,10,0.928,Stable,1,0,0,0,0,0,0,2.922,0,0.02364,0.03619,0.299,0.22535319755895467,8.0,1.4
2025-11-13,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.3,23.41,76.07,3349,86,0.02515,6.77,0.27,4,1,1,2,1,104.94,341.06,4.483,0,0,0,34,0,60.4,68.0,71,15,1.099,Stable,0,1,0,0,1,3,0,3.357,4,0.02709,0.03166,4.71,0.45768765561690833,7.0,3.3
2025-11-14,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.65,25.98,84.43,3732,82,0.02332,6.89,0.32,1,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,68.1,68.0,72,18,0.907,Stable,0,1,0,0,0,0,0,2.579,0,0.0204,0.03637,0.0,0.1906941363973229,7.0,2.9
2025-11-15,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.07,24.75,80.45,3675,94,0.02381,6.58,0.26,2,0,0,0,0,0.0,0.0,0.0,0,0,0,43,0,67.6,68.0,71,17,0.987,Stable,0,0,0,0,1,1,0,2.27,3,0.02051,0.0241,0.035,0.48475158620114794,9.0,3.0
2025-11-16,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,23.72,21.72,70.59,3193,77,0.02412,6.4,0.28,3,0,0,0,0,0.0,0.0,0.0,0,0,0,30,0,65.7,68.0,55,16,0.916,Stable,0,0,0,0,1,2,0,2.168,2,0.02034,0.02996,0.0,0.418348296952766,8.0,2.5
2025-11-17,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.28,20.28,65.9,3250,71,0.02352,6.72,0.29,3,0,1,2,1,48.76,158.47,2.404,0,0,0,29,0,67.7,68.0,64,22,0.953,Stable,0,0,0,0,1,2,0,2.61,2,0.02375,0.02455,3.02,0.1215170166217181,8.0,5.1
2025-11-18,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.68,28.35,92.14,4608,122,0.02347,6.68,0.23,8,1,3,7,5,188.73,613.39,6.657,0,0,0,61,0,67.2,68.0,59,23,1.063,Stable,0,0,0,0,5,5,0,2.896,11,0.02364,0.03219,7.522,0.6591972375486279,5.0,5.0
2025-11-19,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.07,19.76,64.22,3253,81,0.02396,6.65,0.24,3,0,0,0,0,0.0,0.0,0.0,0,0,0,25,0,64.2,68.0,58,19,0.895,Stable,0,0,0,0,2,2,0,2.429,4,0.02629,0.02642,0.261,0.5256875705085604,8.0,1.5
2025-11-20,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.91,24.47,79.53,3427,91,0.02448,6.6,0.27,3,0,1,2,1,25.82,83.91,1.055,0,0,0,43,0,71.0,68.0,68,25,0.945,Stable,0,0,0,0,1,2,0,3.199,3,0.03005,0.02795,1.208,0.28360615870398065,8.0,3.6
2025-11-21,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,23.79,26.37,85.69,3777,81,0.02314,6.5,0.33,4,0,0,0,0,0.0,0.0,0.0,0,0,0,14,0,58.5,68.0,62,26,1.108,Stable,1,0,0,0,2,2,0,3.295,2,0.0221,0.03197,0.117,0.7475821462046248,7.0,1.3
2025-11-22,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.88,26.62,86.51,3943,84,0.02226,6.55,0.32,4,1,1,2,1,59.92,194.75,2.251,0,0,0,22,0,57.5,68.0,55,27,0.99,Stable,0,0,0,0,2,3,0,2.136,2,0.02446,0.01744,2.464,0.16610111273011763,8.0,1.0
2025-11-23,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.87,21.22,68.97,3252,77,0.02426,6.41,0.28,1,0,0,0,0,0.0,0.0,0.0,0,0,0,25,0,70.2,68.0,64,32,0.971,Stable,1,0,0,1,0,0,0,2.115,1,0.02711,0.03974,0.136,0.5977597122784973,5.0,2.5
2025-11-24,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.34,26.74,86.92,3925,80,0.02252,6.78,0.33,0,0,0,0,0,0.0,0.0,0.0,0,0,0,30,0,61.4,68.0,61,31,1.099,Stable,0,0,0,0,0,0,0,1.991,0,0.02547,0.02342,0.0,0.5429556318608385,9.0,3.5
2025-11-25,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.91,24.3,78.98,3550,84,0.02562,6.39,0.29,2,0,0,0,0,0.0,0.0,0.0,0,0,0,25,0,63.8,68.0,70,30,0.938,Stable,0,0,0,0,0,1,0,2.634,2,0.02879,0.03738,0.537,0.7355461811308845,5.0,1.4
2025-11-26,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.14,24.45,79.47,3543,80,0.02136,6.46,0.31,3,0,1,2,1,62.16,202.02,2.542,0,0,0,46,0,66.5,68.0,73,28,1.013,Stable,0,1,0,0,2,2,0,2.289,3,0.0221,0.0312,2.625,0.5333165090173333,10.0,1.0
2025-11-27,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.44,27.8,90.35,3934,73,0.02062,6.72,0.38,4,0,1,2,1,78.95,256.58,2.84,0,0,0,24,0,69.0,68.0,61,28,1.093,Stable,0,1,0,0,2,3,0,2.627,3,0.02166,0.02716,1.897,0.5819022858531235,5.0,2.0
2025-11-28,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.89,31.33,101.82,4419,90,0.02191,6.56,0.35,3,0,0,0,0,0.0,0.0,0.0,0,0,0,25,0,69.6,68.0,58,28,1.165,Stable,0,0,0,0,2,2,0,2.566,3,0.0217,0.02744,0.207,0.7110862581303756,8.0,1.0
2025-11-29,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.02,25.68,83.46,3853,89,0.02424,6.48,0.29,2,0,0,0,0,0.0,0.0,0.0,0,0,0,40,0,68.4,68.0,55,33,1.166,Stable,0,1,0,0,1,1,0,2.406,2,0.02176,0.0268,0.245,0.15755180315881967,6.0,1.5
2025-11-30,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,23.86,24.55,79.8,3825,87,0.02072,6.43,0.28,1,0,0,0,0,0.0,0.0,0.0,0,0,0,20,0,66.2,68.0,66,38,1.029,Stable,0,1,0,0,0,0,0,3.049,0,0.01699,0.0267,0.031,0.7104448948986513,7.0,1.0
2025-12-01,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.99,27.99,90.96,4600,91,0.02175,6.65,0.31,3,0,0,0,0,0.0,0.0,0.0,0,0,0,18,0,63.2,68.0,64,35,1.037,Stable,1,0,0,0,1,2,0,2.511,4,0.02175,0.02888,0.075,0.4453047668562054,8.0,2.0
2025-12-02,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.02,28.84,93.73,4559,101,0.02051,6.57,0.29,1,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,65.8,68.0,55,35,1.029,Stable,0,1,0,0,0,0,0,2.736,0,0.02333,0.01993,0.146,0.8293889988176228,5.0,1.5
2025-12-03,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.07,28.13,91.42,4193,96,0.02362,6.88,0.29,4,0,1,1,1,75.16,244.27,2.672,0,0,0,18,0,62.6,68.0,63,32,1.002,Stable,0,0,0,0,2,3,0,2.087,5,0.02067,0.03007,3.314,0.3651189325165611,5.0,2.8
2025-12-04,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,27.83,31.35,101.9,4870,92,0.02159,6.54,0.34,3,0,0,0,0,0.0,0.0,0.0,0,0,0,55,0,68.8,68.0,61,28,1.126,Stable,0,0,0,0,1,2,0,1.96,3,0.02148,0.02106,0.089,0.3015383638264576,8.0,3.3
2025-12-05,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.13,28.89,93.91,4348,82,0.0202,6.6,0.35,0,0,0,0,0,0.0,0.0,0.0,0,0,0,37,0,71.7,68.0,72,35,1.197,Stable,0,0,0,0,0,0,0,2.364,0,0.02095,0.02675,0.042,0.4688684996202069,6.0,1.8
2025-12-06,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.41,30.76,99.97,4459,90,0.02213,6.79,0.34,2,0,0,0,0,0.0,0.0,0.0,0,0,0,50,0,72.6,68.0,60,37,1.211,Stable,1,0,0,0,0,1,0,2.61,2,0.02337,0.01926,0.068,0.14465788783090555,6.0,4.6
2025-12-07,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.66,23.26,75.61,3865,64,0.01757,6.44,0.36,0,0,0,0,0,0.0,0.0,0.0,0,0,0,16,0,64.1,68.0,65,40,1.126,Stable,1,0,0,1,0,0,0,3.192,0,0.01835,0.02438,0.052,0.2688965313546494,7.0,4.0
2025-12-08,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,23.76,26.74,86.9,4245,107,0.02494,6.5,0.25,5,1,1,2,1,51.05,165.93,1.909,0,0,0,33,0,71.5,68.0,72,17,1.125,Stable,0,0,0,0,1,3,0,2.24,6,0.02813,0.02549,1.51,0.42338669331508755,9.0,2.8
2025-12-09,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.51,20.61,66.97,2868,69,0.0259,6.79,0.3,3,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,63.8,68.0,71,21,1.005,Stable,0,0,0,0,1,2,0,2.722,2,0.02733,0.02634,0.057,0.32384523550511773,6.0,4.5
2025-12-10,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.49,25.34,82.35,3941,87,0.02278,6.81,0.29,0,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,68.1,68.0,73,19,0.956,Stable,0,1,0,0,0,0,0,2.282,0,0.02208,0.02881,0.0,0.7543302967122582,5.0,3.4
2025-12-11,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.87,23.97,77.9,3468,73,0.02242,6.39,0.33,5,0,2,4,3,68.13,221.41,2.842,0,0,0,39,0,56.8,68.0,62,22,1.148,Stable,0,0,0,0,3,4,1,1.863,4,0.02084,0.02969,2.477,0.505039038987471,5.0,1.5
2025-12-12,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.3,29.23,94.99,4487,98,0.02312,6.75,0.3,2,0,0,0,0,0.0,0.0,0.0,0,0,0,32,0,61.7,68.0,58,18,1.033,Stable,0,0,0,0,0,1,0,2.073,1,0.02134,0.02692,0.0,0.5959413168327125,6.0,1.9
2025-12-13,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.4,26.54,86.26,4154,104,0.02287,6.88,0.26,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25,0,69.8,68.0,62,21,1.185,Stable,0,0,0,0,0,0,0,3.029,0,0.0219,0.03477,0.0,0.5150361039752245,7.0,4.2
2025-12-14,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.49,20.56,66.83,3133,73,0.02364,6.41,0.28,2,0,0,0,0,0.0,0.0,0.0,0,0,0,27,0,64.2,68.0,59,23,0.957,Stable,1,0,0,0,1,1,0,3.004,2,0.02536,0.03202,0.403,0.7351161723724396,6.0,4.3
2025-12-15,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,21.41,22.56,73.33,3168,80,0.02254,6.63,0.28,2,0,0,0,0,0.0,0.0,0.0,0,0,0,34,0,66.3,68.0,72,17,1.054,Stable,0,0,0,0,1,1,0,3.071,2,0.02341,0.03109,0.302,0.7019024948686383,6.0,3.1
2025-12-16,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,22.55,19.88,64.61,3007,76,0.02455,6.88,0.26,3,0,1,2,1,76.6,248.96,3.854,0,0,0,23,0,65.8,68.0,64,23,0.882,Stable,0,1,1,0,1,2,0,2.012,4,0.02421,0.03104,4.893,0.6932746542841461,9.0,2.6
2025-12-17,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,28.42,30.42,98.86,4317,95,0.02099,6.89,0.32,0,0,0,0,0,0.0,0.0,0.0,0,0,0,39,0,55.0,68.0,62,28,1.07,Stable,0,0,0,0,0,0,0,2.122,0,0.02076,0.03146,0.0,0.5030700295002956,7.0,3.5
2025-12-18,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,29.15,34.14,110.95,5563,136,0.02532,6.63,0.25,4,0,0,0,0,0.0,0.0,0.0,0,0,0,45,0,61.9,68.0,71,32,1.171,Stable,0,0,0,0,2,3,0,2.047,2,0.02297,0.03564,0.175,0.08304711656762054,9.0,3.2
2025-12-19,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,26.54,31.03,100.84,4978,119,0.02471,6.52,0.26,1,0,0,0,0,0.0,0.0,0.0,0,0,0,39,0,59.6,68.0,71,22,1.169,Stable,0,1,0,0,0,0,0,2.928,1,0.02224,0.03149,0.0,0.5988011092533414,4.0,2.6
2025-12-20,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,24.24,26.37,85.7,4062,84,0.02174,6.73,0.31,4,0,1,2,1,77.2,250.91,2.928,0,0,0,33,0,66.7,68.0,73,26,1.088,Stable,0,0,0,0,2,2,0,2.157,5,0.01986,0.04056,3.371,0.2699544416580892,8.0,2.5
2025-12-21,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,27.82,28.24,91.77,4302,96,0.02122,6.43,0.29,2,0,0,0,0,0.0,0.0,0.0,0,0,0,46,0,76.0,68.0,66,21,1.015,Stable,0,0,0,0,1,1,0,1.949,1,0.0259,0.03283,0.0,0.2531218090348505,4.0,4.7
2025-12-22,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.69,19.92,64.75,3349,65,0.02183,6.5,0.31,3,0,1,2,1,26.54,86.24,1.332,0,0,0,11,0,58.9,68.0,58,33,0.963,Stable,0,0,0,0,1,2,0,3.395,2,0.02313,0.02651,1.259,0.40352620180869697,6.0,1.7
2025-12-23,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,29.42,30.13,97.91,4327,92,0.02064,6.75,0.33,2,0,0,0,0,0.0,0.0,0.0,0,0,0,46,0,76.4,68.0,76,39,1.024,Stable,0,0,0,0,0,1,0,2.122,2,0.02261,0.0278,0.0,0.3187379048837077,6.0,4.0
2025-12-24,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,25.03,25.19,81.86,3495,68,0.02135,6.75,0.37,0,0,0,0,0,0.0,0.0,0.0,0,0,0,13,0,72.5,68.0,65,31,1.006,Stable,0,0,0,0,0,0,0,2.54,0,0.0205,0.03165,0.0,0.5884219587789463,8.0,1.0
2025-12-25,Google Ads,798935572,Kuwait,KWD,3.25,C_WKXVAQHP,AS_2ABVJ564,AD_K2ZO7EXV,CR_TFJGVQ4K,AU_47P9PB0T,FinTech,Search,BOF,Mobile,YouTube,Maximize Conversions,20.53,20.48,66.57,3491,72,0.02259,6.43,0.28,1,0,0,0,0,0.0,0.0,0.0,0,0,0,28,0,61.6,68.0,57,34,0.998,Stable,0,1,0,0,0,0,0,2.284,1,0.0206,0.02072,0.0,0.6204551135510328,7.0,2.2
